y,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10
-0.9916928537912018,0.48625592124846617,0.6045267057078146,0.22711678083410053,0.3695926593075443,1.0624518532824658,0.7534743392400431,1.655487705888285,0.08950255149837417,0.1631005638373807,0.9514914885766972
1.7192214532119223,0.2756277253375654,0.10408436680008071,0.34346714415883106,0.14194818580665808,2.224091176357923,1.3314834163573228,-0.02790745001045203,0.0196220038736284,0.34084533142380563,0.572708774514556
-28.547550078679365,0.7606196731357405,1.7089783119206932,0.7648677749690035,0.009091878868704106,0.08772198231388961,0.889550467039335,0.6142397747883845,-0.03214955132077566,0.17679840904397548,0.39655915494288424
13.217178776648826,0.5193013496683697,-0.17553064305515886,-0.5838060090281777,0.5978676443188446,1.3485716137110086,0.8026714056904642,1.0363208957270158,-0.1915468940190077,0.9314116608703505,0.7936158606947663
0.05222002493170841,0.05883131596802371,-0.40569916360008484,1.0007187641101618,1.084712257739358,2.4322061151662955,0.927381484645855,1.0894188083265033,-0.20885331125890366,0.14475626272787134,0.737830115115969
-27.402797387856133,0.5955466674751699,1.0689596947783695,0.7478405895528073,0.58079824827838,1.116031089749855,1.2659384891827457,0.9101543117217148,-0.07253856791812088,0.6823251464876654,0.08416868583783627
-0.7035307507686048,0.32486978349908113,-0.7313251047297693,-0.3005214199364543,0.11163427203567489,2.3322354783455364,1.2899565455354254,0.9550304715801297,0.3652457701570158,-0.06434798710244316,0.12651076705602993
-27.478211842442477,0.11850212913153782,1.0503780505771823,0.5538309968103635,0.8393093299714418,1.897956631003357,1.3239317720095944,1.161126961949121,-0.354171251006705,1.035585635589861,0.8886932652417086
-61.839480599423155,0.33094871783759905,0.6236454747990953,0.8134215963663709,1.1550607572365927,0.920177885097893,1.000090858433003,0.6636588061750843,0.6670645673977634,1.4043545697945494,1.083210230719867
-3.8653633254896276,0.3127700242451165,-0.10077062634455214,1.2041835048147496,-0.05005649720765204,0.8024050042105708,1.0173822426641066,0.5635614713460133,0.21604452021980686,-0.050543803659182096,0.24314246401053263
-76.278167143444,0.20951638469328557,0.5155922124870858,1.5350812391233835,1.3405942017503998,-0.2759126597104071,1.0713110615687027,0.4100756879801001,-0.07860757038746378,1.002341220081882,0.9397192163755588
-38.36030297501042,0.25751671523275527,1.371564927744703,-0.1280363289052603,0.8388844471892581,0.7996692956822248,0.9908588938281095,2.252545528875862,-0.2716428654588568,1.3484267561907823,1.0170110331260656
