y,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20
3.3005279565765235,0.06652476274378005,0.5101193193241956,0.6625639698660573,-0.7166364715198931,1.783444809072913,1.7941344643544368,0.8124562299821843,0.3776857714312166,0.6708766595835842,0.7306469873192472,-0.3312470948590582,0.6240725733702382,-0.3435529112448259,0.5216804954114325,0.467134914906025,0.029367988003943413,0.18036724728675158,0.6843928158197115,0.5813596287090246,0.8406711567261687
-1.01689365518601,0.06507485739184528,0.2945753303202768,0.8864097340065944,0.664161146059491,1.409506804245829,1.953599773531172,0.7466858187956857,0.0014267350628118791,1.0659597034458121,0.8291702891646201,-1.338989680512058,0.8059556979184094,-1.5116876342416712,0.46645731085262077,0.9395444813266727,0.0696482707114115,-0.036217280138085076,0.06856928477891072,0.5641666691891579,0.756333562005636
-3.735249880856916,0.05683950187351185,0.47796896934322664,1.0759626422795703,1.263314317190301,0.5675854543023685,0.4336278184706328,0.6458357502049872,-0.10009338004740187,-0.6900059000138292,-0.9727735814728076,-0.12128642767323705,0.7869183614695051,0.4093366602110079,1.1195388198830227,0.39834270358447266,0.14695030272344853,-0.03596808570021506,0.2330414320196959,0.5576623074290139,0.22006415587619182
107.05872963913649,0.06066793628711544,0.7326565352792538,0.12325508603601365,-1.02345230438505,0.4661765176910879,0.514786245320356,1.8564573840513532,0.5289169144322731,0.5905995904019414,1.945980352892326,-0.8543567907177964,0.7884834372698114,0.5216403749155025,0.7743910153518242,0.605244076638686,0.2945403782016775,0.27021360355569213,0.6913164900624768,0.6301691724931813,0.7364389298879154
-4.91483044028368,0.046457241304599925,0.3035644628713355,0.4021438310906277,1.6153727468040524,-0.4623143776959999,0.7679052579837701,1.3140224356694774,0.3759705892770832,-0.5859326364158031,0.15810846755648533,0.4006404963549416,1.1166594331793878,-0.4632950787436101,1.1820457023115134,1.0040313314767646,0.7899626244641301,0.24107490823254196,1.1759096454567337,0.5213284081646147,0.08068223939037333
11.98858031681809,0.10467154793073591,-0.33382757578127165,0.5655721075588623,0.6633549110140657,0.46382092198307934,0.390296890532675,1.0446664073053273,0.03020605950092925,0.6653435664702889,-0.7139777589957603,2.0531730031749813,0.811068161690365,-0.3750688177245137,1.5088622826605178,1.3520710580865263,-0.010417630334241923,0.2131121375577534,-0.08100960972792326,0.5305371769117517,0.2852869651930943
23.340815435707444,0.07771113946694191,1.0290969992895243,0.9105525702832581,0.4251397682584141,1.0610685538173987,-0.23382861507277508,0.3669617073995193,0.2933387456439704,1.33806898399322,-0.17513331463854748,1.1571976900908196,0.7937268322852729,0.7359528818022703,-0.6259072983014943,0.30897251412606447,0.43497544977106,0.283357895834272,0.7988442181197072,0.5351531727842072,0.3015621899164752
8.89282809995258,0.07503487338622947,0.6386010083708239,-0.05760530193349933,-0.66371982789572,0.27772768078337057,0.39763043479802446,0.4247867290034256,-0.5634531370621575,-0.4695827032939994,0.48693805986863425,0.999811133875171,0.7267310091336877,0.4055180521185658,-0.2771451091563484,-0.0953970402709674,0.11877787595280476,-0.20803111758778065,0.48603650588256486,0.6067080476778878,0.7316322306616015
42.32190902017015,0.07236377251258394,0.33484309463028095,0.6522606208745301,-0.9996117375496334,0.05026849653052429,0.05176930159060246,1.2970826930356867,0.4941269928265101,-0.4982003049313719,0.893555384393341,0.11587858838520444,0.8682020156765603,-0.8243393737997522,0.6012094139039988,0.13600689292278811,0.6066432938118693,-0.15179268422700934,0.44892285532198917,0.5264813873835733,0.4380351211320225
-19.55052873275356,0.04471352669643017,0.5313234305183223,0.3891268561309206,-0.5749234652962005,0.7772539763708743,-0.5509458326294538,0.7322661038920446,2.5853005140690213,0.42447457952340767,0.4321551624247546,1.3925477476158403,0.8171844568181267,0.3763010640752331,1.8279148136155356,-0.09955842628397726,0.23615044306476074,0.3652867547313727,0.12745207033731254,0.5851818012018831,0.6877746269975265
31.047488139993423,0.05391331558175801,0.3983610410356403,0.4434351338017444,0.6319920281627633,-0.1882179759993533,0.2115352840044595,1.6297965610167657,0.5218882962420462,0.7774625646931196,0.17903296693645662,0.22285473051527266,0.9539150474270247,0.13647994345415737,-0.9804790845973833,0.9722204678459603,0.21524780920271563,-0.12681628351968502,0.7654898850034852,0.6180749449031767,0.7393460384758559
-16.973780467733825,0.0585918841339135,0.3775206398560268,0.6495114817500041,1.5341196004479483,-0.2681005639053442,-0.504710983556179,2.5137097807136684,0.7380836711491339,0.6510397045288002,0.6515757566219644,0.11941430428064087,0.8322568811070841,-1.506834791100656,-0.5203528738469679,0.6497021390689125,0.29763184838861334,-0.3688573831147413,0.346174540937134,0.6185156220074084,0.2974611794262493
102.85022147617751,0.0577388438676691,0.5845312979346498,0.7001533489563256,-0.08987754023959882,0.5519722929191686,-0.6373680428986576,0.3744191744511157,0.14951258804477213,-0.4029086667430659,0.3226162791895533,-0.034862195740303276,0.8431595452053929,1.1254358308135528,0.5014023161965009,0.7350278467171087,0.1988456027056505,0.18191213117354024,0.6620564621349816,0.5653145068448738,0.4859545968319421
