y,X_1,X_2,X_3
13.291597251509174,0.04278660496769571,1.759771016533072,-0.18597734293361234
-3.717118145098352,0.5060490797226191,1.0790985137026332,-2.138345598867093
16.04654032663335,-0.728682134107168,2.1402470470028394,0.06422396711049422
19.89370924626675,0.2217402814076092,0.9904852047695899,0.9455567534737588
8.171157562356386,0.22011387640976132,0.44409576636143855,-0.1436837048454167
12.185698046809009,0.44550889506783053,0.750019450329031,-0.08594927941719632
15.490268389521578,0.1637994958517375,0.49099526655898096,0.6946838512829536
1.9043629155097053,0.2256077770695033,-0.7349078631681842,-0.29824253151261226
28.5826746616415,0.5299648675202645,0.16215750090749115,2.4501301395410207
-2.7216577509709463,0.22081820522065282,-0.5871304621772755,-0.8507008584780676
32.080157023721156,0.04994087651569651,0.923359702140417,2.808114245682616
17.99981942304735,0.22185894726810923,2.260770055803493,-0.11441138209778345
15.720561036433573,0.2834317844966171,0.5233596405966693,0.5387675462203699
18.452342175675284,0.01112597544100577,1.5510588688248739,0.27835528493128364
1.1836489522008398,0.31835389637582084,0.9353460118385781,-1.5053017660136825
12.702375880440147,0.45807802450251656,0.5410909454424253,0.21085000241368868
-2.3877154480716145,0.5824063359201515,0.9547831905082917,-2.16097125585833
1.3285842139164394,0.10447620404372292,0.10613263353996655,-0.668886262348931
13.410175296647967,0.039132821405253926,-0.2852118004971307,0.7751985832966797
0.10908865359727482,0.5982677936366341,0.7371884765834944,-1.4289826741272105
13.46644815820599,0.03632732644383696,1.0189937424537159,0.36530015873079025
23.52456379302472,0.6486849756920932,1.079752982459937,1.205245563261069
17.221931884769038,0.5232359293850148,0.23269070483118434,1.014511469255038
17.40493103358165,-0.06861113770294591,0.6617458148717245,0.9876980283238401
9.668967377116944,0.4064706200561165,0.026612637930460536,-0.11904685694504735
17.36892573057075,0.15858759368781866,-0.3680243308508703,1.5398114042183648
16.05444907172329,0.5859816789755945,0.32789740528736844,0.6070816843228803
5.328865544132031,-0.06730536203744053,-0.5980827284623011,0.1612517262932882
0.7951162193451564,0.19297583377601596,1.234498375353432,-1.6976939718622885
11.903621102726184,0.7720985096967882,1.0317102929352453,-0.4589417129489348
17.070043231421202,0.6243595855960744,1.6682724664024793,-0.20461219710030787
20.13679030731283,-0.21878367837031404,1.0714068652734774,0.9101703303243308
15.519812335758479,0.6442648793303523,-0.14369228416987234,0.8956260264077209
4.835230221493854,-0.1788310286660686,-0.17465595477026552,-0.135228566731192
7.754464328421273,0.11689699994596478,0.5643704198754433,-0.35857331527783964
13.996330107571493,0.0804906558214181,0.7231906447503906,0.3075845656169243
15.427907598293634,0.13713978586338632,1.280447618658914,-0.11993030119817683
18.262865745682255,0.1731546694133756,0.4399542919839643,0.9113114044067538
14.582819511812502,-0.21862835101425787,0.8276035025448066,0.39514950760794465
8.96577300478595,0.18055305441972946,1.1924691938144778,-0.5271630151452807
6.295360684056505,-0.2739966738510911,-0.671244571321187,0.35751940417376826
24.238687927539022,0.2724121621318092,0.21303749668947858,1.8948638478692827
25.09215439401736,0.1284952181707122,1.4636857020738687,1.1954123375136856
9.852635288901473,0.12672458636703599,1.5136263751820629,-0.7596749730600746
22.60126450078235,0.6074275759560578,-0.2629567763100965,1.7333181944377896
20.978860149983074,0.17938442001278043,0.012812236046851389,1.479697071816175
22.439179239123188,0.21471048430241957,1.1261562014491526,1.1149270069873498
0.10851317941876104,-0.07964121120513734,-0.6478709144071464,-0.4788518820826706
8.387724336382117,-0.08100275303091742,0.024620280501961578,0.2530055321028281
-12.702677241233776,0.43388027164003096,-1.1917037042842522,-1.792432496244988
17.366393612890768,0.36057649798640995,0.45130194324814665,0.7779384903598181
-7.88232199985793,0.3544986313959858,0.661083903253144,-2.4575660800838746
20.622175077598854,-0.316675403821712,0.3238877200041683,1.8356452706051933
12.418254190766245,0.05932657552319466,0.0914628364816073,0.43401933728528824
27.59987386061985,-0.27901781903770445,-0.0898122313872115,2.6834619672853934
4.647549875908713,0.5945789958051702,-0.3047834668476217,-0.41550611764383927
1.6790269860959075,0.10334806832193291,-0.32782941709558944,-0.5301778640821662
21.542242322755214,0.34054033173043646,0.10763728091126795,1.3676733834922077
21.80886050279816,0.055046601640207915,0.3691146409459558,1.5762931524901287
11.531974919166426,0.1300669794363269,0.7325453245843667,-0.0017531225985707444
7.903060575842626,0.41129987068078,0.3824216675343197,-0.3060575104794889
17.095192438953372,0.45104231607664047,0.7714859056483363,0.3179629191232769
5.532316909352107,0.3356407421959714,0.6231471707299169,-0.6788634443859706
27.400231276223973,0.08980022871137343,1.1761804749449656,1.76476216334652
16.138429735852473,0.21619694388694694,0.9419049217331831,0.20193696357009777
25.46675619173468,0.49217929558519147,1.601593879497673,0.9527831315604991
7.781820988646734,0.5770675617300346,-0.641547523320011,0.46233011476582836
21.731344788048077,0.03642208184373033,0.47658255660369236,1.4641777089162704
13.616984623536013,-0.4557952471608111,0.09351315284800893,0.9761026914877489
0.9786146570262346,-0.16747722725945413,0.04389424976515344,-0.737158998308976
10.176532597561328,0.3576518880761124,-0.7002081451951965,0.6583159045979627
15.162692416543846,0.385882205883091,0.9848001740294722,0.23738975930431605
16.285755261827504,0.5288327576805667,0.23619596541994695,0.8201555610224467
21.578106339498632,0.4308760350107652,-0.6404285789108051,1.8660808813595078
-0.8738785648161977,-0.11588613264092867,-0.021382309567031133,-0.7450928038482093
19.429741236633763,0.2885505698433364,1.1930563541816315,0.7406640595129761
17.223612260498125,0.5886736273454771,1.1688654594539827,0.16969002189067717
17.597872305501326,0.4098928634482145,1.3249414692307653,0.3930244234202897
19.536242864500664,0.42580928486729874,-0.21506133313670717,1.4256777475349214
8.043302920010369,0.4289379096287442,0.30163733090963046,-0.1512968382751425
0.4875877166283775,0.08157398220641895,-0.21679435059607055,-0.8254905335599171
7.697424254211432,-0.18117743704672806,-0.5621917008085096,0.5253822202116749
-0.39941608549978014,0.04026337616494227,1.2009927059886996,-1.8842634672965706
8.383653880381194,0.06060185744822809,0.6500866076346853,-0.06457428597519954
9.341496729732826,-0.1247036326245266,-0.5393074132689913,0.5775446370088724
12.698036064247272,-0.0800318841808641,-0.4318536933219801,1.079265866010331
1.2336019174127255,0.09191043365460792,0.5482638011515475,-1.1731060725698592
20.03030107690517,0.18786405498309236,-0.12220495339727144,1.739223669059493
12.398628331294276,0.08664662373553511,0.2935280845738651,0.5559786650661199
12.66353106405343,-0.07953976028904758,-0.3568885881737094,1.0142395853738186
21.25619563644909,-0.04273170287256528,0.7021992425206858,1.36636557779317
15.21941836219588,-0.40734691492623776,-0.17447471586062469,1.2608584873037363
17.426588776199228,0.43883188946575596,0.9160169420899773,0.6934875670442325
13.071897602530978,0.23194339800006145,0.11173208698650444,0.6335306282780213
19.668815411779136,0.18295538674553558,0.04053524321097296,1.5842751148058638
17.078395918827873,0.01691763047680908,-1.4032291862405597,2.146695159849573
28.37735004215819,0.6670775729588893,-0.10364554890692013,2.26031357601369
17.368570503462557,0.2701360354892497,0.3393690221700776,1.1840334865976676
12.129149917425957,0.33432276672166933,0.3069889355295309,0.35222871711403947
14.519207211329208,0.40990518964103884,-0.2969208080284391,0.817344755526786
