y,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10
-8.834490364327092,0.7481618757087289,-0.0637740565895677,0.8535869465881103,0.3025262210680378,0.952744276227924,-0.2363667596087806,-0.0793780996510107,1.0014695659909612,-0.2634963638920559,0.2548899476245991
5.886509351857377,0.645342565067833,-0.1235538965707762,-1.435433626659301,0.1589235901401826,-0.2205924870556201,0.2533066321543185,-0.6230939423230771,0.7442717094508773,-0.0105542319520209,-0.488896181716369
14.726195093285783,-0.3730418374075369,-0.110008178027421,-0.4220228925316597,0.5557541272196664,-0.0962704499743966,-0.8827767620991853,-1.3366408675577246,1.6827640447234469,0.1556439759498595,0.3162952247911857
-16.446011408141366,0.4158834962207869,1.1200146032519054,0.0730097078911505,0.350646951867321,-0.1620226878292954,1.513801906373765,0.0047202243668057,0.7325589538441553,-0.716953137836682,-0.2186851290897841
16.926529766379858,0.0402633761649422,1.2009927059886996,-1.8842634672965703,0.6316955926391741,-0.6519294712369673,1.6325482876379325,-0.8245708816016044,1.045294550412805,-0.2625013886455508,1.1575535026897177
3.54076657480421,0.1306343509172776,0.2664048698109285,-0.2209195896319659,0.977911150274246,0.4694638807553771,0.0574186630400522,-0.0999398623331108,0.9229134966416628,0.4126534812482357,0.3786853258571712
-8.202790251429143,-0.2417188811283606,1.7716442295577524,1.008338033821862,0.6502746464451259,-0.4052067219784981,1.0245399228894403,-0.7089810455929613,1.0464859800939066,-0.754663537675341,0.9678130437779846
-9.269423748518353,0.0364220818437303,0.4765825566036923,1.4641777089162704,1.1461543094692068,0.0732412844252108,0.3784595001965405,0.4420331201129041,0.4579886902550422,-0.1730258363147634,0.4151290992313817
11.016037888249365,-0.1125454891673989,-0.419884926517565,-0.0805081372227441,0.7204927071822078,0.0346090203190593,-0.5370366186608133,-1.1436740175155682,1.5251353330295745,0.2151330695518258,0.2384097743275029
-6.553668317124181,-0.2540440792992417,0.9518645370933768,1.943175077248735,0.597593431066549,0.6104340835397598,1.291690127684744,0.8421430404305397,1.982171812180417,0.4706007645449871,0.9746416532910004
-11.972335506839446,-0.1079121705113697,0.4012649431660051,1.3897395702370283,1.4430968446136831,0.4765886252232775,0.5593176537036634,0.2324609589552175,1.0510221102873387,-0.3289872629904719,-0.127124778322838
15.184554935767697,-0.1208661069005605,0.7463346282202235,-1.10432091009509,0.4334693480398626,-0.02732184028131,0.1516499744864285,0.4776076312979146,1.331210082948875,0.0106413893129626,0.9020502264683392
-14.781959759355212,0.1293198069866182,0.8913377089633592,-0.2203670435039956,0.6302950729316789,0.5003938828524914,-0.5024569768100109,-0.745519316711241,-0.2945040959245235,-0.3043377957473069,0.2249958192057315
-1.40776517884361,0.5099465916607118,-0.3376783127413911,2.512621188360785,0.7777813345553533,0.5534325820143906,0.7544889697769572,1.9080330999300985,0.5572605831035902,1.440515420446228,0.4392475185989636
-23.761634485159465,0.5235454604860026,0.6350486934750471,1.7788414187180923,1.0008037769188751,1.1503606542061613,1.3046262898866652,0.7605892140041024,0.783337198266074,0.5431607408669273,0.0386176750224701
10.163885595628372,0.2894296349929269,0.1223396128478794,-0.2173548135206314,0.2017435430709937,-0.3640756693953966,0.2867674866906804,1.198144363546524,1.5177794178764734,0.2820508705285343,0.1553307468562003
7.77187370524435,0.2328199370735894,0.2405318314977524,0.0277595123940424,1.1198543266705556,-0.4124485151438114,0.5201739034203857,-0.571136732736707,0.2679274669976691,0.1460899048396643,0.921056664810511
-13.520836441377655,0.4989565806963362,0.882206325260056,-0.0634152103233873,0.9181943392625236,1.0116201669524454,0.0895878251983712,0.8630283823736459,0.5650867510440674,-0.216966440274434,0.3830951780261474
6.944222240499749,0.2780135093356067,1.198978906969642,0.5915242746448645,0.0987279333129883,0.8304602247984157,1.012938953727011,0.1625937126070916,0.9414208773647896,0.6152586948282597,1.1993289345778892
1.2033465443013611,0.0544260053928035,0.0192044202159295,1.6892037772984474,0.746175174607392,1.092226774323276,1.6897387202544631,2.0709931988296195,1.4854411194735644,0.7800802514041683,0.5617122403716934
